visual_source,spectrum_scheme,packet_loss,clean_rate,policy,frames,mean_bits_per_frame,mean_utility,semantic_score,priority_detail_score,mean_visual_semantic_quality,mean_pred_boxes,action_summary_only_ratio,action_semantic_only_ratio,action_semantic_plus_roi_ratio,action_lowres_plus_semantic_ratio,action_jpeg_full_ratio
yolo_predictions,semantic_hard_rep3,0.0,0.923,semantic_only,548,6359.087591240876,1.2837632867234607,0.7338293087258442,0.0,0.7431625239315391,85.41788321167883,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,spectrum_rule,548,51595.27473236284,2.7704521835704696,0.671807028001653,0.6270608309063999,0.7431625239315391,85.41788321167883,0.0,0.029197080291970802,0.03467153284671533,0.9361313868613139,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,dqn,548,52429.60440642911,2.787578585946949,0.6703989607224184,0.6281215280128268,0.7431625239315391,85.41788321167883,0.0,0.0,0.060218978102189784,0.9397810218978102,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,0.7431625239315391,85.41788321167883,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,semantic_only,548,6359.087591240876,1.1960241486215626,0.6847631890546412,0.0,0.7431625239315391,85.41788321167883,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,spectrum_rule,548,46969.785097326356,1.6636926023195262,0.42849784135296776,0.36478786652239975,0.7431625239315391,85.41788321167883,0.0,0.072992700729927,0.03467153284671533,0.8923357664233577,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,dqn,548,47685.97212527896,1.6712970523638413,0.42232409784701486,0.36653002559426373,0.7431625239315391,85.41788321167883,0.0,0.04562043795620438,0.04744525547445255,0.906934306569343,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,oracle_policy,548,45888.94862861008,2.307716157727227,0.5806835505509126,0.5046620157703515,0.7431625239315391,85.41788321167883,0.0,0.043795620437956206,0.09671532846715329,0.8594890510948905,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,semantic_only,548,6359.087591240876,1.1147542111910846,0.6392930713319542,0.0,0.7431625239315391,85.41788321167883,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,spectrum_rule,548,17563.858949373585,1.1931864669901024,0.5196281252771312,0.11711787365019558,0.7431625239315391,85.41788321167883,0.0,0.635036496350365,0.02737226277372263,0.3375912408759124,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,dqn,548,19117.539209888888,1.192460897022817,0.5019548371009456,0.12436017852757822,0.7431625239315391,85.41788321167883,0.0,0.5857664233576643,0.04927007299270073,0.36496350364963503,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,oracle_policy,548,16487.772052829994,1.678627705405511,0.7170939716751942,0.1645562607889959,0.7431625239315391,85.41788321167883,0.0,0.6113138686131386,0.07664233576642336,0.31204379562043794,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,semantic_only,548,6359.087591240876,0.9699925674068434,0.5582377052244543,0.0,0.7431625239315391,85.41788321167883,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,spectrum_rule,548,6518.873947985123,0.9713412976981288,0.5555789974543162,0.0029046264065094923,0.7431625239315391,85.41788321167883,0.0,0.9890510948905109,0.0072992700729927005,0.0036496350364963502,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,dqn,548,6658.7992308959165,0.9719143123555505,0.5535125924274535,0.003023948715498456,0.7431625239315391,85.41788321167883,0.0,0.9781021897810219,0.01824817518248175,0.0036496350364963502,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,oracle_policy,548,5511.692847067728,1.3796184338864699,0.7773738751066854,0.0069871292956083485,0.7431625239315391,85.41788321167883,0.0,0.9781021897810219,0.020072992700729927,0.0018248175182481751,0.0
