visual_source,spectrum_scheme,packet_loss,clean_rate,policy,frames,mean_bits_per_frame,mean_utility,semantic_score,priority_detail_score,mean_visual_semantic_quality,mean_pred_boxes,action_summary_only_ratio,action_semantic_only_ratio,action_semantic_plus_roi_ratio,action_lowres_plus_semantic_ratio,action_jpeg_full_ratio
yolo_predictions,semantic_hard_rep3,0.0,0.923,semantic_only,548,4408.912408759124,1.147367488902705,0.6579238538132589,0.0,0.6635742301109547,58.332116788321166,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,spectrum_rule,548,49645.099549881095,2.4686074574531185,0.603292582536408,0.5585463854411548,0.6635742301109547,58.332116788321166,0.0,0.029197080291970802,0.03467153284671533,0.9361313868613139,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,dqn,548,50479.429223947365,2.4857338598295975,0.6018845152571735,0.5596070825475817,0.6635742301109547,58.332116788321166,0.0,0.0,0.060218978102189784,0.9397810218978102,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,0.6635742301109547,58.332116788321166,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,semantic_only,548,4408.912408759124,1.0889847259915937,0.625166831470271,0.0,0.6635742301109547,58.332116788321166,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,spectrum_rule,548,45152.628309005195,1.5212353035660489,0.39328887752467145,0.3343906146707146,0.6635742301109547,58.332116788321166,0.0,0.07116788321167883,0.03467153284671533,0.8941605839416058,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,dqn,548,45470.897088782614,1.5289245859688831,0.38925055925069035,0.33467427441353215,0.6635742301109547,58.332116788321166,0.0,0.04927007299270073,0.04744525547445255,0.9032846715328468,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,oracle_policy,548,45888.94862861008,2.307716157727227,0.5806835505509126,0.5046620157703515,0.6635742301109547,58.332116788321166,0.0,0.043795620437956206,0.09671532846715329,0.8594890510948905,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,semantic_only,548,4408.912408759124,1.0331451956131301,0.5938247176653696,0.0,0.6635742301109547,58.332116788321166,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,spectrum_rule,548,15758.286394629056,1.1087307821588352,0.4802526502036933,0.11182429867311572,0.6635742301109547,58.332116788321166,0.0,0.6313868613138686,0.02737226277372263,0.34124087591240876,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,dqn,548,16253.686947115164,1.1092974991074989,0.4722780601658533,0.11282431876197872,0.6635742301109547,58.332116788321166,0.0,0.6076642335766423,0.04927007299270073,0.34306569343065696,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,oracle_policy,548,16487.772052829994,1.678627705405511,0.7170939716751942,0.1645562607889959,0.6635742301109547,58.332116788321166,0.0,0.6113138686131386,0.07664233576642336,0.31204379562043794,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,semantic_only,548,4408.912408759124,0.9290710699812795,0.5353735283091978,0.0,0.6635742301109547,58.332116788321166,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,spectrum_rule,548,4568.698765503371,0.9304335857808419,0.5327761943428447,0.002867581449216011,0.6635742301109547,58.332116788321166,0.0,0.9890510948905109,0.0072992700729927005,0.0036496350364963502,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,dqn,548,4708.6240484141645,0.9310066004382637,0.5307097893159821,0.002986903758204974,0.6635742301109547,58.332116788321166,0.0,0.9781021897810219,0.01824817518248175,0.0036496350364963502,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,oracle_policy,548,5511.692847067728,1.3796184338864699,0.7773738751066854,0.0069871292956083485,0.6635742301109547,58.332116788321166,0.0,0.9781021897810219,0.020072992700729927,0.0018248175182481751,0.0
