visual_source,spectrum_scheme,packet_loss,clean_rate,policy,frames,mean_bits_per_frame,mean_utility,semantic_score,priority_detail_score,mean_visual_semantic_quality,mean_pred_boxes,action_summary_only_ratio,action_semantic_only_ratio,action_semantic_plus_roi_ratio,action_lowres_plus_semantic_ratio,action_jpeg_full_ratio
yolo_predictions,random,0.0,0.6965999999999999,semantic_only,548,2607.598540145985,0.6911618510782667,0.39851599363725815,0.0,0.40067093737564957,33.31386861313869,0.0,1.0,0.0,0.0,0.0
yolo_predictions,random,0.0,0.6965999999999999,spectrum_rule,548,2567.890510948905,0.6707931537592134,0.3799366679627531,0.0,0.40067093737564957,33.31386861313869,0.10766423357664233,0.8923357664233577,0.0,0.0,0.0
yolo_predictions,random,0.0,0.6965999999999999,dqn,548,46999.987246850396,1.491987368444339,0.36467937875152306,0.3346560970081133,0.40067093737564957,33.31386861313869,0.0,0.0,0.11861313868613138,0.8813868613138686,0.0
yolo_predictions,random,0.0,0.6965999999999999,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,0.40067093737564957,33.31386861313869,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,semantic_only,548,2607.598540145985,0.6911618510782667,0.39851599363725815,0.0,0.40067093737564957,33.31386861313869,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,spectrum_rule,548,44118.20010951589,1.454312462281281,0.3669544178469355,0.3233293809178548,0.40067093737564957,33.31386861313869,0.0,0.10766423357664233,0.058394160583941604,0.833941605839416,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,dqn,548,46931.13493917992,1.4920689386787653,0.3647139879895679,0.33466510079552875,0.40067093737564957,33.31386861313869,0.0,0.0,0.14051094890510948,0.8594890510948905,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,0.40067093737564957,33.31386861313869,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,spectrogram8_partial,0.0,0.9038,semantic_only,548,2607.598540145985,0.6911618510782667,0.39851599363725815,0.0,0.40067093737564957,33.31386861313869,0.0,1.0,0.0,0.0,0.0
yolo_predictions,spectrogram8_partial,0.0,0.9038,spectrum_rule,548,44118.20010951589,1.454312462281281,0.3669544178469355,0.3233293809178548,0.40067093737564957,33.31386861313869,0.0,0.10766423357664233,0.058394160583941604,0.833941605839416,0.0
yolo_predictions,spectrogram8_partial,0.0,0.9038,dqn,548,46956.31165663791,1.492009603609602,0.36470109240983034,0.3346522052157913,0.40067093737564957,33.31386861313869,0.0,0.0,0.14051094890510948,0.8594890510948905,0.0
yolo_predictions,spectrogram8_partial,0.0,0.9038,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,0.40067093737564957,33.31386861313869,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,random,0.05,0.6956,semantic_only,548,2607.598540145985,0.6472881283166693,0.3737691224794858,0.0,0.40067093737564957,33.31386861313869,0.0,1.0,0.0,0.0,0.0
yolo_predictions,random,0.05,0.6956,spectrum_rule,548,2567.890510948905,0.6273358034462848,0.35556950248379066,0.0,0.40067093737564957,33.31386861313869,0.10766423357664233,0.8923357664233577,0.0,0.0,0.0
yolo_predictions,random,0.05,0.6956,dqn,548,12672.69449204201,0.6967604409034867,0.3093022597976649,0.06397247320217908,0.40067093737564957,33.31386861313869,0.0,0.6313868613138686,0.08576642335766424,0.28284671532846717,0.0
yolo_predictions,random,0.05,0.6956,oracle_policy,548,16782.05760027525,1.69226277400381,0.7174568087138661,0.16963560996954,0.40067093737564957,33.31386861313869,0.0,0.6040145985401459,0.07664233576642336,0.3193430656934307,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,semantic_only,548,2607.598540145985,0.6684555661043952,0.38571073942696754,0.0,0.40067093737564957,33.31386861313869,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,spectrum_rule,548,39428.15660754945,0.9126710072244746,0.24859790367417312,0.19362155833877726,0.40067093737564957,33.31386861313869,0.0,0.15875912408759124,0.04744525547445255,0.7937956204379562,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,dqn,548,40978.268938885376,0.9282652596075535,0.24141241625517607,0.20071256005412189,0.40067093737564957,33.31386861313869,0.0,0.07116788321167883,0.09854014598540146,0.8302919708029197,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,oracle_policy,548,45888.94862861008,2.307716157727227,0.5806835505509126,0.5046620157703515,0.40067093737564957,33.31386861313869,0.0,0.043795620437956206,0.09671532846715329,0.8594890510948905,0.0
yolo_predictions,spectrogram8_partial,0.05,0.899,semantic_only,548,2607.598540145985,0.6655435092410105,0.38406814708622317,0.0,0.40067093737564957,33.31386861313869,0.0,1.0,0.0,0.0,0.0
