visual_source,spectrum_scheme,packet_loss,clean_rate,policy,frames,mean_bits_per_frame,mean_utility,semantic_score,priority_detail_score,mean_visual_semantic_quality,mean_pred_boxes,action_summary_only_ratio,action_semantic_only_ratio,action_semantic_plus_roi_ratio,action_lowres_plus_semantic_ratio,action_jpeg_full_ratio
yolo_predictions,random,0.1,0.6952,oracle_policy,548,5664.003296648695,1.3867735101915866,0.7777279995905777,0.009510287311736287,0.25218038079622923,21.67883211678832,0.0,0.9708029197080292,0.021897810218978103,0.0072992700729927005,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,semantic_only,548,1769.8759124087592,0.409306636703327,0.23815030364341067,0.0,0.25218038079622923,21.67883211678832,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,spectrum_rule,548,7342.67025626163,0.4292200563657851,0.21137798058808763,0.027478933029479655,0.25218038079622923,21.67883211678832,0.0,0.8156934306569343,0.0036496350364963502,0.18065693430656934,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,dqn,548,9803.133098495808,0.440152194241278,0.20222938719344216,0.03624411173937121,0.25218038079622923,21.67883211678832,0.0,0.6459854014598541,0.1678832116788321,0.18613138686131386,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,oracle_policy,548,16487.772052829994,1.678627705405511,0.7170939716751942,0.1645562607889959,0.25218038079622923,21.67883211678832,0.0,0.6113138686131386,0.07664233576642336,0.31204379562043794,0.0
yolo_predictions,spectrogram8_partial,0.1,0.8960000000000001,semantic_only,548,1769.8759124087592,0.4061488611688625,0.23635761100059366,0.0,0.25218038079622923,21.67883211678832,0.0,1.0,0.0,0.0,0.0
yolo_predictions,spectrogram8_partial,0.1,0.8960000000000001,spectrum_rule,548,1769.8759124087592,0.4061488611688625,0.23635761100059366,0.0,0.25218038079622923,21.67883211678832,0.0,1.0,0.0,0.0,0.0
yolo_predictions,spectrogram8_partial,0.1,0.8960000000000001,dqn,548,7779.326621189154,0.42611642358183266,0.20657235310054645,0.027436169087058163,0.25218038079622923,21.67883211678832,0.0,0.7025547445255474,0.15875912408759124,0.1386861313868613,0.0
yolo_predictions,spectrogram8_partial,0.1,0.8960000000000001,oracle_policy,548,12997.267782910063,1.6022861669572168,0.7407348314880999,0.11864820271175738,0.25218038079622923,21.67883211678832,0.0,0.7062043795620438,0.06934306569343066,0.22445255474452555,0.0
yolo_predictions,random,0.2,0.6967999999999999,semantic_only,548,1769.8759124087592,0.34853433549817797,0.20360852295008686,0.0,0.25218038079622923,21.67883211678832,0.0,1.0,0.0,0.0,0.0
yolo_predictions,random,0.2,0.6967999999999999,spectrum_rule,548,1677.4671532846714,0.35456146637363095,0.20226029388836128,0.0,0.25218038079622923,21.67883211678832,0.26824817518248173,0.7317518248175182,0.0,0.0,0.0
yolo_predictions,random,0.2,0.6967999999999999,dqn,548,1982.9164663221861,0.34939390175106383,0.20237241240951498,0.0008306982282386585,0.25218038079622923,21.67883211678832,0.0,0.9361313868613139,0.06386861313868614,0.0,0.0
yolo_predictions,random,0.2,0.6967999999999999,oracle_policy,548,5295.392769911629,1.0983909237025016,0.6278833378105747,0.002408879311482006,0.25218038079622923,21.67883211678832,0.0036496350364963502,0.9854014598540146,0.009124087591240875,0.0018248175182481751,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,semantic_only,548,1769.8759124087592,0.38745209826828425,0.22573880739348823,0.0,0.25218038079622923,21.67883211678832,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,spectrum_rule,548,1769.8759124087592,0.38745209826828425,0.22573880739348823,0.0,0.25218038079622923,21.67883211678832,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,dqn,548,2403.3990913939115,0.3907237586635424,0.22309570371553664,0.0028203662433777654,0.25218038079622923,21.67883211678832,0.0,0.9051094890510949,0.0948905109489051,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,oracle_policy,548,5511.692847067728,1.3796184338864699,0.7773738751066854,0.0069871292956083485,0.25218038079622923,21.67883211678832,0.0,0.9781021897810219,0.020072992700729927,0.0018248175182481751,0.0
yolo_predictions,spectrogram8_partial,0.2,0.8788,semantic_only,548,1769.8759124087592,0.378502194086567,0.22065286942755685,0.0,0.25218038079622923,21.67883211678832,0.0,1.0,0.0,0.0,0.0
yolo_predictions,spectrogram8_partial,0.2,0.8788,spectrum_rule,548,1769.8759124087592,0.378502194086567,0.22065286942755685,0.0,0.25218038079622923,21.67883211678832,0.0,1.0,0.0,0.0,0.0
yolo_predictions,spectrogram8_partial,0.2,0.8788,dqn,548,2258.882991065013,0.38090782904005016,0.21867411770139245,0.001806429275913023,0.25218038079622923,21.67883211678832,0.0,0.9142335766423357,0.08576642335766424,0.0,0.0
yolo_predictions,spectrogram8_partial,0.2,0.8788,oracle_policy,548,5480.604686956886,1.3099715143851938,0.7403826161748139,0.005619041800482801,0.25218038079622923,21.67883211678832,0.0,0.9799270072992701,0.01824817518248175,0.0018248175182481751,0.0
