visual_source,spectrum_scheme,packet_loss,clean_rate,policy,frames,mean_bits_per_frame,mean_utility,semantic_score,priority_detail_score,mean_visual_semantic_quality,mean_pred_boxes,action_summary_only_ratio,action_semantic_only_ratio,action_semantic_plus_roi_ratio,action_lowres_plus_semantic_ratio,action_jpeg_full_ratio
yolo_predictions,semantic_hard_rep3,0.0,0.923,semantic_only,548,4805.832116788321,1.1865814022412227,0.6797358225374153,0.0,0.6861204641144764,63.84489051094891,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,spectrum_rule,548,50042.01925791029,2.555751030033509,0.6230730520546252,0.5783268549593719,0.6861204641144764,63.84489051094891,0.0,0.029197080291970802,0.03467153284671533,0.9361313868613139,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,dqn,548,50876.34893197656,2.5728774324099883,0.6216649847753905,0.5793875520657986,0.6861204641144764,63.84489051094891,0.0,0.0,0.060218978102189784,0.9397810218978102,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,0.6861204641144764,63.84489051094891,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,semantic_only,548,4805.832116788321,1.1258042750270545,0.6456485978038399,0.0,0.6861204641144764,63.84489051094891,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,spectrum_rule,548,45416.5296228738,1.566843889951089,0.40511750242769135,0.3437287371289877,0.6861204641144764,63.84489051094891,0.0,0.072992700729927,0.03467153284671533,0.8923357664233577,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,dqn,548,45867.816796811814,1.5744885021898158,0.40014973796355,0.34464239502716165,0.6861204641144764,63.84489051094891,0.0,0.04927007299270073,0.04744525547445255,0.9032846715328468,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,oracle_policy,548,45888.94862861008,2.307716157727227,0.5806835505509126,0.5046620157703515,0.6861204641144764,63.84489051094891,0.0,0.043795620437956206,0.09671532846715329,0.8594890510948905,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,semantic_only,548,4805.832116788321,1.06768971715102,0.6130425798336216,0.0,0.6861204641144764,63.84489051094891,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,spectrum_rule,548,15795.591504118109,1.1424392133135068,0.4987430261761102,0.11199471177950424,0.6861204641144764,63.84489051094891,0.0,0.6405109489051095,0.02737226277372263,0.33211678832116787,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,dqn,548,16865.334830326843,1.1430049527981725,0.48581811161433935,0.1164347808384532,0.6861204641144764,63.84489051094891,0.0,0.6021897810218978,0.04927007299270073,0.34854014598540145,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,oracle_policy,548,16487.772052829994,1.678627705405511,0.7170939716751942,0.1645562607889959,0.6861204641144764,63.84489051094891,0.0,0.6113138686131386,0.07664233576642336,0.31204379562043794,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,semantic_only,548,4805.832116788321,0.9594184480696554,0.5522596441166087,0.0,0.6861204641144764,63.84489051094891,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,spectrum_rule,548,4965.618473532568,0.9607081682383048,0.5496263930769666,0.0028644607982608854,0.6861204641144764,63.84489051094891,0.0,0.9890510948905109,0.0072992700729927005,0.0036496350364963502,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,dqn,548,5105.543756443361,0.9612811828957265,0.547559988050104,0.002983783107249848,0.6861204641144764,63.84489051094891,0.0,0.9781021897810219,0.01824817518248175,0.0036496350364963502,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,oracle_policy,548,5511.692847067728,1.3796184338864699,0.7773738751066854,0.0069871292956083485,0.6861204641144764,63.84489051094891,0.0,0.9781021897810219,0.020072992700729927,0.0018248175182481751,0.0
