task_id,n_channels,demand_channels,method,channel,ebn0_db,mean_regret_db,mean_actual_bits,frame_success_rate,mean_link_latency_ms
N32_D8,32,8,best_block_onehot,awgn,0.0,1.3456041547987196,1035.7122222222222,0.0005555555555555556,2.6172727777777736
N32_D8,32,8,best_block_onehot,awgn,3.0,0.37847570207383896,784.77,0.737777777777778,1.9831350000000043
N32_D8,32,8,best_block_onehot,awgn,6.0,0.0,523.1800000000002,1.0,1.3220899999999978
N32_D8,32,8,best_block_onehot,awgn,9.0,0.0,518.0,1.0,1.308999999999998
N32_D8,32,8,best_block_onehot,rayleigh,0.0,0.9738060760498045,966.0700000000007,0.2550000000000001,2.4412849999999997
N32_D8,32,8,best_block_onehot,rayleigh,3.0,0.592676141526964,842.6133333333333,0.5883333333333334,2.12930666666667
N32_D8,32,8,best_block_onehot,rayleigh,6.0,0.2139842563205296,724.0488888888887,0.8394444444444453,1.8296911111111163
N32_D8,32,8,best_block_onehot,rayleigh,9.0,0.06389914618598087,634.2622222222227,0.9561111111111121,1.6027977777777782
N32_D8,32,8,best_block_onehot,rician,0.0,1.1224713304307723,992.5455555555559,0.16166666666666668,2.508189444444443
N32_D8,32,8,best_block_onehot,rician,3.0,0.4926259528266058,819.5911111111114,0.6588888888888891,2.071128888888893
N32_D8,32,8,best_block_onehot,rician,6.0,0.10763402726915144,642.6077777777781,0.9366666666666679,1.6238872222222225
N32_D8,32,8,best_block_onehot,rician,9.0,0.01318630218505859,561.4544444444451,0.9933333333333335,1.4188105555555526
N32_D8,32,8,best_block_binary_index,awgn,0.0,1.3436390813191732,951.4711111111111,0.0011111111111111111,2.574568888888896
N32_D8,32,8,best_block_binary_index,awgn,3.0,0.3342175971137153,707.3888888888887,0.7650000000000007,1.91411111111111
N32_D8,32,8,best_block_binary_index,awgn,6.0,0.0,479.96666666666664,1.0,1.2987333333333366
N32_D8,32,8,best_block_binary_index,awgn,9.0,0.0,476.0,1.0,1.2880000000000036
N32_D8,32,8,best_block_binary_index,rayleigh,0.0,0.9661698744032121,885.0955555555544,0.2644444444444445,2.394964444444447
N32_D8,32,8,best_block_binary_index,rayleigh,3.0,0.5816693284776477,771.3844444444442,0.5950000000000001,2.0872755555555536
N32_D8,32,8,best_block_binary_index,rayleigh,6.0,0.20873720804850265,662.1688888888888,0.8444444444444452,1.7917511111111104
N32_D8,32,8,best_block_binary_index,rayleigh,9.0,0.06027912563747828,580.9844444444448,0.9572222222222232,1.5720755555555546
N32_D8,32,8,best_block_binary_index,rician,0.0,1.1130727047390403,911.5399999999986,0.16833333333333342,2.4665200000000036
N32_D8,32,8,best_block_binary_index,rician,3.0,0.47823067559136284,749.1711111111114,0.6699999999999999,2.0271688888888866
N32_D8,32,8,best_block_binary_index,rician,6.0,0.09916321648491751,587.5955555555555,0.9383333333333346,1.5899644444444438
N32_D8,32,8,best_block_binary_index,rician,9.0,0.01318630218505859,514.6088888888892,0.9933333333333335,1.3924711111111117
N32_D16,32,16,soft_power_fixed4,awgn,0.0,0.7543446011013455,1372.0,0.0,2.786000000000001
N32_D16,32,16,soft_power_fixed4,awgn,3.0,0.2900342135959202,1105.9844444444443,0.6261111111111107,2.245825555555555
N32_D16,32,16,soft_power_fixed4,awgn,6.0,0.000600984361436632,695.908888888889,1.0,1.4131211111111115
N32_D16,32,16,soft_power_fixed4,awgn,9.0,0.000600984361436632,686.0,1.0,1.3930000000000005
N32_D16,32,16,soft_power_fixed4,rayleigh,0.0,0.5673432795206705,1291.9666666666647,0.225,2.623483333333338
N32_D16,32,16,soft_power_fixed4,rayleigh,3.0,0.35643942515055327,1132.2811111111114,0.5594444444444444,2.29922388888889
N32_D16,32,16,soft_power_fixed4,rayleigh,6.0,0.1390077379014756,974.12,0.823333333333334,1.9780599999999995
N32_D16,32,16,soft_power_fixed4,rayleigh,9.0,0.0363794242011176,846.8288888888893,0.9522222222222232,1.7195811111111132
N32_D16,32,16,soft_power_fixed4,rician,0.0,0.660467109680176,1327.0288888888874,0.13055555555555554,2.694681111111115
N32_D16,32,16,soft_power_fixed4,rician,3.0,0.31025416480170365,1107.8900000000008,0.6094444444444445,2.2496950000000013
N32_D16,32,16,soft_power_fixed4,rician,6.0,0.0710759056939019,863.9788888888885,0.9255555555555566,1.754406111111112
N32_D16,32,16,soft_power_fixed4,rician,9.0,0.0074719534979926176,749.2644444444454,0.9922222222222223,1.5214655555555556
N32_D16,32,16,best_block_onehot,awgn,0.0,0.7539751603868273,1007.72,0.0005555555555555556,2.6032766666666634
N32_D16,32,16,best_block_onehot,awgn,3.0,0.20185718112521703,760.2,0.7427777777777782,1.963849999999996
N32_D16,32,16,best_block_onehot,awgn,6.0,0.0,508.75999999999993,1.0,1.3142966666666647
N32_D16,32,16,best_block_onehot,awgn,9.0,0.0,504.0,1.0,1.3019999999999983
N32_D16,32,16,best_block_onehot,rayleigh,0.0,0.5427271185980902,939.4000000000016,0.2566666666666668,2.426783333333329
N32_D16,32,16,best_block_onehot,rayleigh,3.0,0.3354217444525823,819.0000000000001,0.5888888888888889,2.115749999999995
N32_D16,32,16,best_block_onehot,rayleigh,6.0,0.12380494859483504,702.8000000000003,0.8405555555555566,1.8155666666666659
N32_D16,32,16,best_block_onehot,rayleigh,9.0,0.03288385603162977,615.7199999999997,0.9561111111111121,1.5906100000000005
N32_D16,32,16,best_block_onehot,rician,0.0,0.6340479532877604,965.4400000000015,0.16388888888888892,2.494053333333329
N32_D16,32,16,best_block_onehot,rician,3.0,0.26857723236083997,795.2,0.6644444444444444,2.054266666666663
N32_D16,32,16,best_block_onehot,rician,6.0,0.05878870646158855,624.3999999999999,0.9372222222222234,1.613033333333334
N32_D16,32,16,best_block_onehot,rician,9.0,0.006258392333984373,545.7199999999996,0.9933333333333335,1.4097766666666638
N32_D16,32,16,best_block_binary_index,awgn,0.0,0.7533880615234376,951.4711111111111,0.0011111111111111111,2.574568888888896
N32_D16,32,16,best_block_binary_index,awgn,3.0,0.18390754699707024,707.3888888888887,0.7650000000000007,1.91411111111111
N32_D16,32,16,best_block_binary_index,awgn,6.0,0.0,479.96666666666664,1.0,1.2987333333333366
N32_D16,32,16,best_block_binary_index,awgn,9.0,0.0,476.0,1.0,1.2880000000000036
N32_D16,32,16,best_block_binary_index,rayleigh,0.0,0.5391773944430881,885.0955555555544,0.2644444444444445,2.394964444444447
N32_D16,32,16,best_block_binary_index,rayleigh,3.0,0.33027112325032537,771.3844444444442,0.5950000000000001,2.0872755555555536
N32_D16,32,16,best_block_binary_index,rayleigh,6.0,0.12079149881998694,662.1688888888888,0.8444444444444452,1.7917511111111104
N32_D16,32,16,best_block_binary_index,rayleigh,9.0,0.03108035193549262,580.9844444444448,0.9572222222222232,1.5720755555555546
N32_D16,32,16,best_block_binary_index,rician,0.0,0.6300820456610785,911.5399999999986,0.16833333333333342,2.4665200000000036
N32_D16,32,16,best_block_binary_index,rician,3.0,0.2650021277533638,749.1711111111114,0.6699999999999999,2.0271688888888866
N32_D16,32,16,best_block_binary_index,rician,6.0,0.0558868620130751,587.5955555555555,0.9383333333333346,1.5899644444444438
N32_D16,32,16,best_block_binary_index,rician,9.0,0.006258392333984373,514.6088888888892,0.9933333333333335,1.3924711111111117
N32_D24,32,24,soft_power_fixed4,awgn,0.0,0.1962933858235677,1372.0,0.0,2.786000000000001
N32_D24,32,24,soft_power_fixed4,awgn,3.0,0.07236764695909288,1105.9844444444443,0.6261111111111107,2.245825555555555
N32_D24,32,24,soft_power_fixed4,awgn,6.0,0.00017649332682291666,695.908888888889,1.0,1.4131211111111115
N32_D24,32,24,soft_power_fixed4,awgn,9.0,0.00017649332682291666,686.0,1.0,1.3930000000000005
N32_D24,32,24,soft_power_fixed4,rayleigh,0.0,0.1491049787733291,1291.9666666666647,0.225,2.623483333333338
N32_D24,32,24,soft_power_fixed4,rayleigh,3.0,0.09432547675238716,1132.2811111111114,0.5594444444444444,2.29922388888889
N32_D24,32,24,soft_power_fixed4,rayleigh,6.0,0.03472431606716581,974.12,0.823333333333334,1.9780599999999995
N32_D24,32,24,soft_power_fixed4,rayleigh,9.0,0.008995908101399738,846.8288888888893,0.9522222222222232,1.7195811111111132
N32_D24,32,24,soft_power_fixed4,rician,0.0,0.1681344731648763,1327.0288888888874,0.13055555555555554,2.694681111111115
N32_D24,32,24,soft_power_fixed4,rician,3.0,0.0815910339355469,1107.8900000000008,0.6094444444444445,2.2496950000000013
N32_D24,32,24,soft_power_fixed4,rician,6.0,0.01745924631754557,863.9788888888885,0.9255555555555566,1.754406111111112
N32_D24,32,24,soft_power_fixed4,rician,9.0,0.0027870135837131066,749.2644444444454,0.9922222222222223,1.5214655555555556
N32_D24,32,24,best_block_onehot,awgn,0.0,0.19627215915256077,979.4555555555555,0.0011111111111111111,2.5885611111111015
N32_D24,32,24,best_block_onehot,awgn,3.0,0.0503548812866211,732.8222222222222,0.7511111111111115,1.9367444444444422
N32_D24,32,24,best_block_onehot,awgn,6.0,0.0,494.6277777777778,1.0,1.3072305555555506
N32_D24,32,24,best_block_onehot,awgn,9.0,0.0,490.0,1.0,1.294999999999995
N32_D24,32,24,best_block_onehot,rayleigh,0.0,0.14179605695936429,911.9444444444445,0.2611111111111112,2.4101388888888926
N32_D24,32,24,best_block_onehot,rayleigh,3.0,0.08871511671278212,795.4333333333333,0.5905555555555556,2.1022166666666684
N32_D24,32,24,best_block_onehot,rayleigh,6.0,0.031188206142849395,683.2777777777778,0.8411111111111121,1.8058055555555528
N32_D24,32,24,best_block_onehot,rayleigh,9.0,0.00824708302815755,598.0722222222222,0.9572222222222232,1.5806194444444426
N32_D24,32,24,best_block_onehot,rician,0.0,0.16034024132622615,938.35,0.16500000000000004,2.4799250000000015
N32_D24,32,24,best_block_onehot,rician,3.0,0.06973541259765624,772.2944444444445,0.6672222222222222,2.041063888888889
N32_D24,32,24,best_block_onehot,rician,6.0,0.015452995300292966,606.2388888888889,0.9377777777777792,1.6022027777777756
N32_D24,32,24,best_block_onehot,rician,9.0,0.0026015430026584195,530.0166666666667,0.9933333333333335,1.4007583333333296
N32_D24,32,24,best_block_binary_index,awgn,0.0,0.19627215915256077,951.4711111111111,0.0011111111111111111,2.574568888888896
N32_D24,32,24,best_block_binary_index,awgn,3.0,0.0472554185655382,707.3888888888887,0.7650000000000007,1.91411111111111
N32_D24,32,24,best_block_binary_index,awgn,6.0,0.0,479.96666666666664,1.0,1.2987333333333366
N32_D24,32,24,best_block_binary_index,awgn,9.0,0.0,476.0,1.0,1.2880000000000036
N32_D24,32,24,best_block_binary_index,rayleigh,0.0,0.14116722954644106,885.0955555555544,0.2644444444444445,2.394964444444447
N32_D24,32,24,best_block_binary_index,rayleigh,3.0,0.0879198964436849,771.3844444444442,0.5950000000000001,2.0872755555555536
N32_D24,32,24,best_block_binary_index,rayleigh,6.0,0.030801539950900618,662.1688888888888,0.8444444444444452,1.7917511111111104
N32_D24,32,24,best_block_binary_index,rayleigh,9.0,0.00824708302815755,580.9844444444448,0.9572222222222232,1.5720755555555546
N32_D24,32,24,best_block_binary_index,rician,0.0,0.15946858300103084,911.5399999999986,0.16833333333333342,2.4665200000000036
N32_D24,32,24,best_block_binary_index,rician,3.0,0.06896557701958549,749.1711111111114,0.6699999999999999,2.0271688888888866
N32_D24,32,24,best_block_binary_index,rician,6.0,0.014653451707628037,587.5955555555555,0.9383333333333346,1.5899644444444438
N32_D24,32,24,best_block_binary_index,rician,9.0,0.0026015430026584195,514.6088888888892,0.9933333333333335,1.3924711111111117
N64_D16,64,16,soft_power_fixed4,awgn,0.0,1.3536876254611545,1820.0,0.0,3.009999999999994
N64_D16,64,16,soft_power_fixed4,awgn,3.0,0.7105221345689561,1562.6722222222222,0.48333333333333334,2.5844194444444457
N64_D16,64,16,soft_power_fixed4,awgn,6.0,0.0030074649386935765,925.1666666666666,1.0,1.5300833333333306
N64_D16,64,16,soft_power_fixed4,awgn,9.0,0.0030074649386935765,910.0,1.0,1.504999999999997
N64_D16,64,16,soft_power_fixed4,rayleigh,0.0,1.0822988764444987,1727.9888888888888,0.19666666666666677,2.8578277777777807
N64_D16,64,16,soft_power_fixed4,rayleigh,3.0,0.6586702050103083,1518.1833333333334,0.5388888888888888,2.510841666666669
N64_D16,64,16,soft_power_fixed4,rayleigh,6.0,0.2674401940239801,1310.4,0.8033333333333338,2.167200000000002
N64_D16,64,16,soft_power_fixed4,rayleigh,9.0,0.08267960442437068,1138.5111111111112,0.9466666666666677,1.8829222222222237
N64_D16,64,16,soft_power_fixed4,rician,0.0,1.2063406117757163,1773.4888888888888,0.10111111111111112,2.933077777777778
N64_D16,64,16,soft_power_fixed4,rician,3.0,0.6284722179836696,1505.0388888888888,0.5600000000000002,2.4891027777777794
N64_D16,64,16,soft_power_fixed4,rician,6.0,0.13580474005805124,1162.7777777777778,0.917777777777779,1.9230555555555566
N64_D16,64,16,soft_power_fixed4,rician,9.0,0.017970114813910587,999.4833333333333,0.9911111111111113,1.6529916666666657
N64_D16,64,16,best_block_onehot,awgn,0.0,1.3536876254611545,1120.0,0.0,2.6600000000000104
N64_D16,64,16,best_block_onehot,awgn,3.0,0.4150344806247284,859.6,0.7072222222222219,2.0415500000000004
N64_D16,64,16,best_block_onehot,awgn,6.0,0.0,565.9111111111112,1.0,1.3440388888888934
N64_D16,64,16,best_block_onehot,awgn,9.0,0.0,560.0,1.0,1.3300000000000052
N64_D16,64,16,best_block_onehot,rayleigh,0.0,0.9910555775960291,1047.5111111111112,0.24611111111111114,2.4878388888888883
N64_D16,64,16,best_block_onehot,rayleigh,3.0,0.6061688995361332,916.2222222222222,0.5777777777777777,2.1760277777777786
N64_D16,64,16,best_block_onehot,rayleigh,6.0,0.2212805514865452,785.2444444444444,0.8355555555555565,1.8649555555555575
N64_D16,64,16,best_block_onehot,rayleigh,9.0,0.06571637047661676,687.5555555555555,0.9538888888888899,1.6329444444444463
N64_D16,64,16,best_block_onehot,rician,0.0,1.1403472815619573,1076.1333333333334,0.14944444444444444,2.555816666666668
N64_D16,64,16,best_block_onehot,rician,3.0,0.5121826850043403,891.0222222222222,0.6472222222222223,2.1161777777777786
N64_D16,64,16,best_block_onehot,rician,6.0,0.11214777204725475,697.8222222222222,0.932777777777779,1.6573277777777784
N64_D16,64,16,best_block_onehot,rician,9.0,0.013335126241048174,608.8444444444444,0.992777777777778,1.4460055555555564
N64_D16,64,16,best_block_binary_index,awgn,0.0,1.351657952202691,951.4711111111111,0.0011111111111111111,2.574568888888896
N64_D16,64,16,best_block_binary_index,awgn,3.0,0.33591241624620205,707.3888888888887,0.7650000000000007,1.91411111111111
N64_D16,64,16,best_block_binary_index,awgn,6.0,0.0,479.96666666666664,1.0,1.2987333333333366
N64_D16,64,16,best_block_binary_index,awgn,9.0,0.0,476.0,1.0,1.2880000000000036
N64_D16,64,16,best_block_binary_index,rayleigh,0.0,0.9722169325086808,885.0955555555544,0.2644444444444445,2.394964444444447
N64_D16,64,16,best_block_binary_index,rayleigh,3.0,0.5847674094306101,771.3844444444442,0.5950000000000001,2.0872755555555536
N64_D16,64,16,best_block_binary_index,rayleigh,6.0,0.2105182944403755,662.1688888888888,0.8444444444444452,1.7917511111111104
N64_D16,64,16,best_block_binary_index,rayleigh,9.0,0.060775515238444,580.9844444444448,0.9572222222222232,1.5720755555555546
N64_D16,64,16,best_block_binary_index,rician,0.0,1.1198631286621097,911.5399999999986,0.16833333333333342,2.4665200000000036
N64_D16,64,16,best_block_binary_index,rician,3.0,0.480733782450358,749.1711111111114,0.6699999999999999,2.0271688888888866
N64_D16,64,16,best_block_binary_index,rician,6.0,0.09967380947536895,587.5955555555555,0.9383333333333346,1.5899644444444438
N64_D16,64,16,best_block_binary_index,rician,9.0,0.013224186367458764,514.6088888888892,0.9933333333333335,1.3924711111111117
N64_D32,64,32,soft_power_fixed4,awgn,0.0,0.7575680626763238,1820.0,0.0,3.009999999999994
N64_D32,64,32,soft_power_fixed4,awgn,3.0,0.3974382697211372,1562.6722222222222,0.48333333333333334,2.5844194444444457
N64_D32,64,32,soft_power_fixed4,awgn,6.0,0.0009175194634331597,925.1666666666666,1.0,1.5300833333333306
N64_D32,64,32,soft_power_fixed4,awgn,9.0,0.0009175194634331597,910.0,1.0,1.504999999999997
N64_D32,64,32,soft_power_fixed4,rayleigh,0.0,0.6026233503553603,1727.9888888888888,0.19666666666666677,2.8578277777777807
N64_D32,64,32,soft_power_fixed4,rayleigh,3.0,0.3736161677042642,1518.1833333333334,0.5388888888888888,2.510841666666669
N64_D32,64,32,soft_power_fixed4,rayleigh,6.0,0.15488569895426424,1310.4,0.8033333333333338,2.167200000000002
N64_D32,64,32,soft_power_fixed4,rayleigh,9.0,0.041096331278483084,1138.5111111111112,0.9466666666666677,1.8829222222222237
N64_D32,64,32,soft_power_fixed4,rician,0.0,0.6799289533827036,1773.4888888888888,0.10111111111111112,2.933077777777778
N64_D32,64,32,soft_power_fixed4,rician,3.0,0.3424595260620118,1505.0388888888888,0.5600000000000002,2.4891027777777794
N64_D32,64,32,soft_power_fixed4,rician,6.0,0.07550762600368924,1162.7777777777778,0.917777777777779,1.9230555555555566
N64_D32,64,32,soft_power_fixed4,rician,9.0,0.007982847425672741,999.4833333333333,0.9911111111111113,1.6529916666666657
N64_D32,64,32,best_block_onehot,awgn,0.0,0.7575680626763238,1064.0,0.0,2.632000000000004
N64_D32,64,32,best_block_onehot,awgn,3.0,0.21775853051079638,810.1177777777779,0.7266666666666667,2.0039755555555527
N64_D32,64,32,best_block_onehot,awgn,6.0,0.0,537.3199999999998,1.0,1.3291600000000015
N64_D32,64,32,best_block_onehot,awgn,9.0,0.0,532.0,1.0,1.316000000000002
N64_D32,64,32,best_block_onehot,rayleigh,0.0,0.5471151606241862,993.066666666666,0.2516666666666667,2.4565333333333377
N64_D32,64,32,best_block_onehot,rayleigh,3.0,0.3434391360812717,868.9333333333333,0.5805555555555556,2.1494666666666644
N64_D32,64,32,best_block_onehot,rayleigh,6.0,0.12568061828613278,744.2088888888891,0.8383333333333343,1.840937777777777
N64_D32,64,32,best_block_onehot,rayleigh,9.0,0.03307256062825521,651.995555555555,0.9561111111111121,1.6128311111111107
N64_D32,64,32,best_block_onehot,rician,0.0,0.6399217732747395,1019.9622222222216,0.1588888888888889,2.52306444444445
N64_D32,64,32,best_block_onehot,rician,3.0,0.2758393054538303,843.5155555555554,0.6561111111111113,2.086591111111108
N64_D32,64,32,best_block_onehot,rician,6.0,0.060760023328993065,661.4533333333329,0.9350000000000013,1.6362266666666654
N64_D32,64,32,best_block_onehot,rician,9.0,0.00627802530924479,576.9244444444438,0.9933333333333335,1.4271288888888873
N64_D32,64,32,best_block_binary_index,awgn,0.0,0.7566095733642579,951.4711111111111,0.0011111111111111111,2.574568888888896
N64_D32,64,32,best_block_binary_index,awgn,3.0,0.18468154059516065,707.3888888888887,0.7650000000000007,1.91411111111111
N64_D32,64,32,best_block_binary_index,awgn,6.0,0.0,479.96666666666664,1.0,1.2987333333333366
N64_D32,64,32,best_block_binary_index,awgn,9.0,0.0,476.0,1.0,1.2880000000000036
N64_D32,64,32,best_block_binary_index,rayleigh,0.0,0.5414947213066948,885.0955555555544,0.2644444444444445,2.394964444444447
N64_D32,64,32,best_block_binary_index,rayleigh,3.0,0.3315071275499132,771.3844444444442,0.5950000000000001,2.0872755555555536
N64_D32,64,32,best_block_binary_index,rayleigh,6.0,0.12133435143364799,662.1688888888888,0.8444444444444452,1.7917511111111104
N64_D32,64,32,best_block_binary_index,rayleigh,9.0,0.031252916124131946,580.9844444444448,0.9572222222222232,1.5720755555555546
N64_D32,64,32,best_block_binary_index,rician,0.0,0.6327109866672093,911.5399999999986,0.16833333333333342,2.4665200000000036
N64_D32,64,32,best_block_binary_index,rician,3.0,0.2660350969102646,749.1711111111114,0.6699999999999999,2.0271688888888866
N64_D32,64,32,best_block_binary_index,rician,6.0,0.05609252929687501,587.5955555555555,0.9383333333333346,1.5899644444444438
N64_D32,64,32,best_block_binary_index,rician,9.0,0.00627802530924479,514.6088888888892,0.9933333333333335,1.3924711111111117
N64_D48,64,48,soft_power_fixed4,awgn,0.0,0.1967930687798394,1820.0,0.0,3.009999999999994
N64_D48,64,48,soft_power_fixed4,awgn,3.0,0.09803324805365664,1562.6722222222222,0.48333333333333334,2.5844194444444457
N64_D48,64,48,soft_power_fixed4,awgn,6.0,0.00010443793402777777,925.1666666666666,1.0,1.5300833333333306
N64_D48,64,48,soft_power_fixed4,awgn,9.0,0.00010443793402777777,910.0,1.0,1.504999999999997
N64_D48,64,48,soft_power_fixed4,rayleigh,0.0,0.15658440483940977,1727.9888888888888,0.19666666666666677,2.8578277777777807
N64_D48,64,48,soft_power_fixed4,rayleigh,3.0,0.09881602393256293,1518.1833333333334,0.5388888888888888,2.510841666666669
N64_D48,64,48,soft_power_fixed4,rayleigh,6.0,0.03827290852864583,1310.4,0.8033333333333338,2.167200000000002
N64_D48,64,48,soft_power_fixed4,rayleigh,9.0,0.009880205790201822,1138.5111111111112,0.9466666666666677,1.8829222222222237
N64_D48,64,48,soft_power_fixed4,rician,0.0,0.17258607652452257,1773.4888888888888,0.10111111111111112,2.933077777777778
N64_D48,64,48,soft_power_fixed4,rician,3.0,0.09211238013373482,1505.0388888888888,0.5600000000000002,2.4891027777777794
N64_D48,64,48,soft_power_fixed4,rician,6.0,0.01897098541259767,1162.7777777777778,0.917777777777779,1.9230555555555566
N64_D48,64,48,soft_power_fixed4,rician,9.0,0.0028809780544704856,999.4833333333333,0.9911111111111113,1.6529916666666657
N64_D48,64,48,best_block_onehot,awgn,0.0,0.19677180820041235,1007.72,0.0005555555555555556,2.6032766666666634
N64_D48,64,48,best_block_onehot,awgn,3.0,0.05228726281060112,760.2,0.7427777777777782,1.963849999999996
N64_D48,64,48,best_block_onehot,awgn,6.0,0.0,508.75999999999993,1.0,1.3142966666666647
N64_D48,64,48,best_block_onehot,awgn,9.0,0.0,504.0,1.0,1.3019999999999983
N64_D48,64,48,best_block_onehot,rayleigh,0.0,0.14285095214843754,939.4000000000016,0.2566666666666668,2.426783333333329
N64_D48,64,48,best_block_onehot,rayleigh,3.0,0.08912075890435109,819.0000000000001,0.5888888888888889,2.115749999999995
N64_D48,64,48,best_block_onehot,rayleigh,6.0,0.03130547417534723,702.8000000000003,0.8405555555555566,1.8155666666666659
N64_D48,64,48,best_block_onehot,rayleigh,9.0,0.008294694688585067,615.7199999999997,0.9561111111111121,1.5906100000000005
N64_D48,64,48,best_block_onehot,rician,0.0,0.16112007988823787,965.4400000000015,0.16388888888888892,2.494053333333329
N64_D48,64,48,best_block_onehot,rician,3.0,0.07029909769694012,795.2,0.6644444444444444,2.054266666666663
N64_D48,64,48,best_block_onehot,rician,6.0,0.015484670003255215,624.3999999999999,0.9372222222222234,1.613033333333334
N64_D48,64,48,best_block_onehot,rician,9.0,0.002605014377170138,545.7199999999996,0.9933333333333335,1.4097766666666638
N64_D48,64,48,best_block_binary_index,awgn,0.0,0.19677180820041235,951.4711111111111,0.0011111111111111111,2.574568888888896
N64_D48,64,48,best_block_binary_index,awgn,3.0,0.04739237043592665,707.3888888888887,0.7650000000000007,1.91411111111111
N64_D48,64,48,best_block_binary_index,awgn,6.0,0.0,479.96666666666664,1.0,1.2987333333333366
N64_D48,64,48,best_block_binary_index,awgn,9.0,0.0,476.0,1.0,1.2880000000000036
N64_D48,64,48,best_block_binary_index,rayleigh,0.0,0.14153799268934467,885.0955555555544,0.2644444444444445,2.394964444444447
N64_D48,64,48,best_block_binary_index,rayleigh,3.0,0.08814294179280596,771.3844444444442,0.5950000000000001,2.0872755555555536
N64_D48,64,48,best_block_binary_index,rayleigh,6.0,0.030883102416992193,662.1688888888888,0.8444444444444452,1.7917511111111104
N64_D48,64,48,best_block_binary_index,rayleigh,9.0,0.00826695336235894,580.9844444444448,0.9572222222222232,1.5720755555555546
N64_D48,64,48,best_block_binary_index,rician,0.0,0.1599074681599935,911.5399999999986,0.16833333333333342,2.4665200000000036
N64_D48,64,48,best_block_binary_index,rician,3.0,0.06910023583306207,749.1711111111114,0.6699999999999999,2.0271688888888866
N64_D48,64,48,best_block_binary_index,rician,6.0,0.014685147603352868,587.5955555555555,0.9383333333333346,1.5899644444444438
N64_D48,64,48,best_block_binary_index,rician,9.0,0.002605014377170138,514.6088888888892,0.9933333333333335,1.3924711111111117
