visual_source,spectrum_scheme,packet_loss,clean_rate,policy,frames,mean_bits_per_frame,mean_utility,semantic_score,priority_detail_score,mean_visual_semantic_quality,mean_pred_boxes,action_summary_only_ratio,action_semantic_only_ratio,action_semantic_plus_roi_ratio,action_lowres_plus_semantic_ratio,action_jpeg_full_ratio
yolo_predictions,random,0.0,0.6965999999999999,semantic_only,548,4925.131386861314,1.7380577132024908,0.9902165065306315,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
yolo_predictions,random,0.0,0.6965999999999999,spectrum_rule,548,4900.649635036496,1.6915931949393024,0.9437490504572241,0.0,1.0,65.50182481751825,0.05474452554744526,0.9452554744525548,0.0,0.0,0.0
yolo_predictions,random,0.0,0.6965999999999999,dqn,548,49979.06866450229,3.791843809871509,0.9056202493845061,0.8541127964693708,1.0,65.50182481751825,0.0,0.0,0.13138686131386862,0.8686131386861314,0.0
yolo_predictions,random,0.0,0.6965999999999999,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,1.0,65.50182481751825,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,semantic_only,548,4925.131386861314,1.7380577132024908,0.9902165065306315,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,spectrum_rule,548,48170.105443394816,3.7513779265632268,0.9090745711943227,0.8543983427115441,1.0,65.50182481751825,0.0,0.05474452554744526,0.08211678832116788,0.8631386861313869,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,dqn,548,49956.72236088397,3.7918164034265995,0.9056621462666443,0.8540641779657193,1.0,65.50182481751825,0.0,0.0,0.14416058394160583,0.8558394160583942,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,1.0,65.50182481751825,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,spectrogram8_partial,0.0,0.9038,semantic_only,548,4925.131386861314,1.7380577132024908,0.9902165065306315,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
yolo_predictions,spectrogram8_partial,0.0,0.9038,spectrum_rule,548,48170.105443394816,3.7513779265632268,0.9090745711943227,0.8543983427115441,1.0,65.50182481751825,0.0,0.05474452554744526,0.08211678832116788,0.8631386861313869,0.0
yolo_predictions,spectrogram8_partial,0.0,0.9038,dqn,548,49952.01399117145,3.7918486385599897,0.9056710831637235,0.8540731148627985,1.0,65.50182481751825,0.0,0.0,0.14233576642335766,0.8576642335766423,0.0
yolo_predictions,spectrogram8_partial,0.0,0.9038,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,1.0,65.50182481751825,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,random,0.05,0.6956,semantic_only,548,4925.131386861314,1.5569800230913353,0.8891211595437664,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
yolo_predictions,random,0.05,0.6956,spectrum_rule,548,4900.649635036496,1.511465160227919,0.8436033588701312,0.0,1.0,65.50182481751825,0.05474452554744526,0.9452554744525548,0.0,0.0,0.0
yolo_predictions,random,0.05,0.6956,dqn,548,16283.205207323299,1.7139156234787882,0.7242487386727068,0.1736386167684639,1.0,65.50182481751825,0.0,0.6021897810218978,0.08394160583941605,0.31386861313868614,0.0
yolo_predictions,random,0.05,0.6956,oracle_policy,548,16782.05760027525,1.69226277400381,0.7174568087138661,0.16963560996954,1.0,65.50182481751825,0.0,0.6040145985401459,0.07664233576642336,0.3193430656934307,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,semantic_only,548,4925.131386861314,1.6428758082916832,0.9370841550230067,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,spectrum_rule,548,44198.203493502915,2.305280961080205,0.5961738816137918,0.5084562081691841,1.0,65.50182481751825,0.0,0.09124087591240876,0.08029197080291971,0.8284671532846716,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,dqn,548,44854.29009840311,2.3243646275370162,0.5886351268139949,0.5060699296328817,1.0,65.50182481751825,0.0,0.051094890510948905,0.09854014598540146,0.8503649635036497,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,oracle_policy,548,45888.94862861008,2.307716157727227,0.5806835505509126,0.5046620157703515,1.0,65.50182481751825,0.0,0.043795620437956206,0.09671532846715329,0.8594890510948905,0.0
yolo_predictions,spectrogram8_partial,0.05,0.899,semantic_only,548,4925.131386861314,1.630898311305318,0.930396941288032,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
yolo_predictions,spectrogram8_partial,0.05,0.899,spectrum_rule,548,4925.131386861314,1.630898311305318,0.930396941288032,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
yolo_predictions,spectrogram8_partial,0.05,0.899,dqn,548,42031.8989065288,2.1921061189415547,0.5807310209908483,0.4596250092344523,1.0,65.50182481751825,0.0,0.0948905109489051,0.09671532846715329,0.8083941605839416,0.0
yolo_predictions,spectrogram8_partial,0.05,0.899,oracle_policy,548,43089.068336639284,2.1750860640714103,0.5715777738722516,0.4592308802003328,1.0,65.50182481751825,0.0,0.08576642335766424,0.09671532846715329,0.8175182481751825,0.0
yolo_predictions,random,0.1,0.6952,semantic_only,548,4925.131386861314,1.3961705576580854,0.7992851111593959,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
yolo_predictions,random,0.1,0.6952,spectrum_rule,548,4900.649635036496,1.3516069300879479,0.7547185457790395,0.0,1.0,65.50182481751825,0.05474452554744526,0.9452554744525548,0.0,0.0,0.0
yolo_predictions,random,0.1,0.6952,dqn,548,5766.249287535125,1.4088945120887202,0.776833912704759,0.01742163838417985,1.0,65.50182481751825,0.0,0.9434306569343066,0.05291970802919708,0.0036496350364963502,0.0
yolo_predictions,random,0.1,0.6952,oracle_policy,548,5664.003296648695,1.3867735101915866,0.7777279995905777,0.009510287311736287,1.0,65.50182481751825,0.0,0.9708029197080292,0.021897810218978103,0.0072992700729927005,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,semantic_only,548,4925.131386861314,1.5532759292929947,0.8870525159128327,0.0,1.0,65.50182481751825,0.0,1.0,0.0,0.0,0.0
