scheme,packet_loss,ber,trials,mean_bits_per_frame,compression_vs_spectrogram8,compression_vs_iq12,mean_true_occupancy,mean_throughput_score,oracle_gap,mean_regret_occupancy,mean_net_utility,clean_channel_rate,low_interference_rate,oracle_equivalent_rate,exact_oracle_channel_rate,switch_rate
semantic_soft_rep3,0.1,0.0001,5,3931.0080000000003,33.344235638697896,6105.511896734233,0.004947134014219046,0.9950528502464294,0.001069485186599195,0.0010694851749576627,0.991778838634491,0.9314,0.9964000000000001,0.9238000000000002,0.788,0.654800009727478
spectrogram8_gate,0.1,0.0001,5,524288.0,0.25,45.7763671875,0.01775520108640194,0.9822448015213012,0.013877552188932895,0.013877552375197411,0.978906774520874,0.6984,0.9794,0.4422,0.3352,0.6675999999046326
spectrogram8_partial,0.1,0.0001,5,655360.0,0.2,36.62109375,0.006794727966189384,0.9932052731513977,0.0029170796740800144,0.002917079720646143,0.9899212718009949,0.8960000000000001,0.9944,0.8493999999999999,0.72,0.6567999958992005
spectrogram8_rep3_partial,0.1,0.0001,5,1966080.0,0.06666666666666667,12.20703125,0.005009712837636471,0.9949902772903443,0.0011320641497150064,0.0011320641031488776,0.9917362928390503,0.9304,0.9962,0.923,0.7884,0.6508000016212463
fixed_ch0,0.2,0.0,5,0.0,0.0,0.0,0.01898583509027958,0.9810141801834107,0.015108186565339566,0.01510818600654602,0.9810141801834107,0.6970000000000001,0.977,0.4646,0.3742,0.0
iq12_gate,0.2,0.0,5,96000000.0,0.0013653333333333334,0.25,0.017688565701246262,0.9823114275932312,0.013810917735099792,0.013810918107628823,0.9789413928985595,0.7018,0.9792,0.43360000000000004,0.33999999999999997,0.6740000009536743
iq12_partial,0.2,0.0,5,120000000.0,0.0010922666666666667,0.2,0.006926311179995537,0.9930736660957337,0.003048662468791008,0.003048662515357137,0.9897856950759888,0.8938,0.994,0.8347999999999999,0.7078,0.6576000094413758
oracle,0.2,0.0,5,0.0,0.0,0.0,0.0038776487577706575,0.9961223602294922,0.0,0.0,0.9929033279418945,0.9426,0.9998000000000001,1.0,1.0,0.6437999963760376
random,0.2,0.0,5,0.0,0.0,0.0,0.017581535503268242,0.9824184536933899,0.013703886605799197,0.013703886047005653,0.979069459438324,0.7054,0.9793999999999998,0.4386,0.325,0.6698000073432923
semantic_hard,0.2,0.0,5,1049.4512,124.897096287711,22869.34136127521,0.007275439705699683,0.9927245736122131,0.003397791227325797,0.00339779113419354,0.9894495487213135,0.893,0.9927999999999999,0.8271999999999998,0.6988,0.6550000071525574
semantic_hard_rep3,0.2,0.0,5,3148.3536000000004,41.632365429237,7623.1137870917355,0.0050370701588690284,0.9949629306793213,0.0011594214825890957,0.0011594214127399027,0.9917139172554016,0.9314,0.9962,0.9224,0.7882,0.6498000025749207
semantic_soft,0.2,0.0,5,1310.336,100.03270691609369,18316.535690202698,0.006870893202722073,0.9931290984153748,0.002993244305253029,0.0029932442586869,0.9898440957069397,0.8946,0.994,0.8305999999999999,0.703,0.6570000052452087
semantic_soft_rep3,0.2,0.0,5,3931.0080000000003,33.344235638697896,6105.511896734233,0.005133684910833836,0.9948663234710693,0.0012560362229123712,0.0012560361996293069,0.9916002750396729,0.931,0.9957999999999998,0.921,0.7886000000000001,0.6532000064849853
spectrogram8_gate,0.2,0.0,5,524288.0,0.25,45.7763671875,0.018062692880630494,0.981937313079834,0.014185046218335629,0.014185045287013054,0.9786233067512512,0.6914,0.9800000000000001,0.4284,0.3224,0.6628000140190125
spectrogram8_partial,0.2,0.0,5,655360.0,0.2,36.62109375,0.0069627627730369564,0.9930372357368469,0.0030851144343614577,0.0030851142946630716,0.9898052215576172,0.8906000000000001,0.9948,0.8291999999999999,0.6994,0.646399998664856
spectrogram8_rep3_partial,0.2,0.0,5,1966080.0,0.06666666666666667,12.20703125,0.0050363226793706415,0.9949636578559875,0.0011586742475628853,0.0011586742009967565,0.9917116403579712,0.9304,0.9962,0.922,0.7891999999999999,0.6504000067710877
fixed_ch0,0.2,1e-05,5,0.0,0.0,0.0,0.020620108395814896,0.9793798685073852,0.01664319187402725,0.01664319112896919,0.9793798685073852,0.6784000000000001,0.9705999999999999,0.45760000000000006,0.363,0.0
iq12_gate,0.2,1e-05,5,96000000.0,0.0013653333333333334,0.25,0.01892453581094742,0.9810754656791687,0.01494761798530817,0.014947618171572686,0.9777814269065856,0.6858000000000001,0.9763999999999999,0.42380000000000007,0.32399999999999995,0.6588000059127808
iq12_partial,0.2,1e-05,5,120000000.0,0.0010922666666666667,0.2,0.007238305732607841,0.9927616953849793,0.0032613877207040786,0.00326138767413795,0.9894856929779052,0.8882000000000001,0.9942,0.8251999999999999,0.7047999999999999,0.6551999926567078
oracle,0.2,1e-05,5,0.0,0.0,0.0,0.003976917965337634,0.9960230827331543,0.0,0.0,0.992801058292389,0.9411999999999999,0.9998000000000001,1.0,1.0,0.6444000124931335
random,0.2,1e-05,5,0.0,0.0,0.0,0.018978211656212808,0.981021773815155,0.015001293271780014,0.015001293271780014,0.9776717901229859,0.6914,0.9752000000000001,0.437,0.3402,0.6700000166893005
semantic_hard,0.2,1e-05,5,1048.976,124.95508472967317,22879.959362122776,0.007557502947747707,0.992442500591278,0.0035805849824100734,0.0035805849824100734,0.9891794681549072,0.8838000000000001,0.993,0.8299999999999998,0.7093999999999998,0.6525999903678894
semantic_hard_rep3,0.2,1e-05,5,3146.928,41.65169490989106,7626.653120707591,0.0056831157766282555,0.9943168997764588,0.0017061978112906217,0.001706197578459978,0.99107586145401,0.9263999999999999,0.9948,0.9141999999999999,0.7874000000000001,0.648199999332428
semantic_soft,0.2,1e-05,5,1309.28,100.1169575028973,18331.96243339184,0.007353483140468598,0.9926465272903442,0.0033765650819987058,0.003376564895734191,0.9894354939460754,0.892,0.9931999999999999,0.8346,0.7114,0.6422000050544738
semantic_soft_rep3,0.2,1e-05,5,3927.84,33.372319167632426,6110.654144463946,0.005484754405915737,0.9945152401924133,0.0015078367432579398,0.0015078365104272962,0.9912982225418091,0.9276,0.9958,0.9144,0.7872000000000001,0.6433999896049499
spectrogram8_gate,0.2,1e-05,5,524288.0,0.25,45.7763671875,0.01871497295796871,0.9812850236892701,0.014738054014742374,0.014738054387271405,0.977957022190094,0.6848000000000001,0.9768000000000001,0.4284,0.32720000000000005,0.6656000018119812
spectrogram8_partial,0.2,1e-05,5,655360.0,0.2,36.62109375,0.007543971482664347,0.992456030845642,0.0035670534241944553,0.003567053098231554,0.9891860008239746,0.8884000000000001,0.9922000000000001,0.8221999999999999,0.7023999999999999,0.6540000081062317
spectrogram8_rep3_partial,0.2,1e-05,5,1966080.0,0.06666666666666667,12.20703125,0.00553257605060935,0.9944674015045166,0.0015556581085547805,0.001555657829158008,0.9912454009056091,0.9276000000000002,0.9954000000000001,0.9126,0.7847999999999999,0.6444000005722046
fixed_ch0,0.2,0.0001,5,0.0,0.0,0.0,0.018808616697788237,0.9811913847923279,0.014995561353862286,0.01499556116759777,0.9811913847923279,0.7005999999999999,0.9735999999999999,0.4796,0.39060000000000006,0.0
iq12_gate,0.2,0.0001,5,96000000.0,0.0013653333333333334,0.25,0.017504097521305086,0.98249591588974,0.013691041618585587,0.013691042549908161,0.9791228771209717,0.7041999999999999,0.9788,0.43520000000000003,0.336,0.6746000051498413
iq12_partial,0.2,0.0001,5,120000000.0,0.0010922666666666667,0.2,0.008022181969136,0.9919777989387513,0.004209127044305205,0.0042091271374374625,0.9887387871742248,0.8745999999999998,0.9918000000000001,0.7992,0.678,0.6478000044822693
oracle,0.2,0.0001,5,0.0,0.0,0.0,0.003813054645434022,0.9961869359016419,0.0,0.0,0.9929619312286377,0.944,0.9997999999999999,1.0,1.0,0.6450000166893005
random,0.2,0.0001,5,0.0,0.0,0.0,0.017928169295191764,0.9820718407630921,0.014115114137530327,0.014115113765001297,0.9787278056144715,0.6967999999999999,0.9782,0.4316,0.3236,0.6688000082969665
semantic_hard,0.2,0.0001,5,1045.8944,125.32118295009616,22946.993948381867,0.007306621503084898,0.9926933884620667,0.0034935664385557174,0.003493566531687975,0.9893713474273682,0.8858,0.9932000000000001,0.8202,0.6946,0.6643999934196472
semantic_hard_rep3,0.2,0.0001,5,3137.6832,41.77372765003206,7648.997982793955,0.00500184865668416,0.9949981689453125,0.001188793871551752,0.0011887939064763487,0.9917301177978516,0.9308,0.9962,0.9226000000000001,0.7908000000000002,0.6536000013351441
semantic_soft,0.2,0.0001,5,1302.432,100.63811608077876,18427.38941908791,0.007252044789493084,0.9927479743957519,0.0034389900974929333,0.0034389900509268047,0.9894259214401245,0.8892,0.9927999999999999,0.8314,0.7064,0.6643999934196472
semantic_soft_rep3,0.2,0.0001,5,3907.296,33.54603869359292,6142.4631396959685,0.005106682889163494,0.9948932886123657,0.001293628173880279,0.001293628173880279,0.9916342854499817,0.9308000000000002,0.9955999999999999,0.9224,0.796,0.651800000667572
spectrogram8_gate,0.2,0.0001,5,524288.0,0.25,45.7763671875,0.01829959563910961,0.9817003965377807,0.014486540667712688,0.014486540667712688,0.9784233927726745,0.6883999999999999,0.978,0.4236,0.3202,0.655400013923645
spectrogram8_partial,0.2,0.0001,5,655360.0,0.2,36.62109375,0.007784818578511476,0.9922151565551758,0.003971763467416167,0.003971763839945197,0.989009165763855,0.8788,0.9926,0.8064,0.6756,0.6412000179290771
spectrogram8_rep3_partial,0.2,0.0001,5,1966080.0,0.06666666666666667,12.20703125,0.005189096461981535,0.9948109149932861,0.0013760415720753371,0.0013760415720753371,0.9915298700332642,0.931,0.9949999999999999,0.923,0.796,0.6561999917030334
