seed,method,epoch,dual,rate_temperature,mean_discrete_regret,cvar_0_9_regret,clean_resource_rate,brier,mean_application_bits,mean_nominal_transmitted_bits,budget_violation
20260716,detection_only,61,0.0,0.9125177507584963,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008695507422089577,159.3733367919922,476.6533203125,0.0
20260716,detection_only,62,0.0,0.9006613163727574,0.026620524004101753,0.14004959166049957,0.5,0.008963885717093945,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,63,0.0,0.8889589338246144,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008292474783957005,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,64,0.0,0.8774086015031368,0.02676396630704403,0.14004959166049957,0.4933333396911621,0.00821774359792471,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,65,0.0,0.8660083438045245,0.02676396630704403,0.14004959166049957,0.4933333396911621,0.008221598342061043,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,66,0.0,0.8547562107941956,0.026375235989689827,0.14004959166049957,0.5,0.009488281793892384,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,67,0.0,0.8436502778732629,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008975359611213207,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,68,0.0,0.8326886454493452,0.026620524004101753,0.14004959166049957,0.5,0.00889858789741993,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,69,0.0,0.8218694386116551,0.02676396630704403,0.14004959166049957,0.4933333396911621,0.008194784633815289,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,70,0.0,0.8111908068103082,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008251864463090897,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,71,0.0,0.8006509235398003,0.027185093611478806,0.14527514576911926,0.5,0.010936091654002666,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,72,0.0,0.7902479860265953,0.026347573846578598,0.14004959166049957,0.5066666603088379,0.010289829224348068,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,73,0.0,0.7799802149207745,0.02676396630704403,0.14004959166049957,0.4933333396911621,0.008128716610372066,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,74,0.0,0.7698458539916904,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008189072832465172,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,75,0.0,0.7598431698275756,0.026491016149520874,0.14004959166049957,0.5,0.009577586315572262,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,76,0.0,0.7499704515390556,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008208967745304108,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,77,0.0,0.7402260104665124,0.0265186820179224,0.14004959166049957,0.4933333396911621,0.008726624771952629,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,78,0.0,0.7306081798912514,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008181446231901646,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,79,0.0,0.7211153147504205,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008179839700460434,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,80,0.0,0.7117457913556338,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008884661830961704,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,81,0.0,0.702498007115251,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008867145515978336,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,82,0.0,0.6933703802602654,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008147460408508778,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,83,0.0,0.6843613495737529,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008138460107147694,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,84,0.0,0.6754693741238371,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008831498213112354,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,85,0.0,0.6666929330001236,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.00882666278630495,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,86,0.0,0.6580305250535589,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008138353936374187,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,87,0.0,0.649480668639669,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008123476058244705,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,88,0.0,0.6410419013651351,0.0265186820179224,0.14004959166049957,0.4933333396911621,0.009373998269438744,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,89,0.0,0.6327127798376607,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008099551312625408,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,90,0.0,0.62449187941909,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.00810819398611784,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,91,0.0,0.6163777939817331,0.02676396630704403,0.14004959166049957,0.4933333396911621,0.008070075884461403,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,92,0.0,0.6083691356678577,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008101149462163448,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,93,0.0,0.6004645346523059,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.00809373240917921,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,94,0.0,0.592662638908195,0.02676396630704403,0.14004959166049957,0.4933333396911621,0.00874093733727932,160.1199951171875,477.9599914550781,0.0
20260716,detection_only,95,0.0,0.5849621139756629,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008082984946668148,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,96,0.0,0.5773616427336179,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.00809492077678442,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,97,0.0,0.5698599251744542,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008790058083832264,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,98,0.0,0.562455678181695,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008780091069638729,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,99,0.0,0.555147635310524,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008786159567534924,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,100,0.0,0.5479345465711694,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008080300875008106,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,101,0.0,0.5408151782151011,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008074617013335228,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,102,0.0,0.5337883125240072,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009589623659849167,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,103,0.0,0.5268527476015116,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009586036205291748,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,104,0.0,0.520007297167598,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009593550115823746,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,105,0.0,0.513250790355705,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009599349461495876,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,106,0.0,0.5065820715124574,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008766272105276585,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,107,0.0,0.5,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008066216483712196,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,108,0.0,0.49350345000089935,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.0080752894282341,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,109,0.0,0.4870913103255803,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008764592930674553,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,110,0.0,0.4807624842222651,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010397576726973057,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,111,0.0,0.47451588918938153,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008767968975007534,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,112,0.0,0.46835045679040843,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.00805690512061119,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,113,0.0,0.4622651324711274,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008074347861111164,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,114,0.0,0.4562588753792482,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008067246526479721,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,115,0.0,0.45033065818637874,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008072338066995144,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,116,0.0,0.4444794669123073,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.011200775392353535,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,117,0.0,0.43870430075156847,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010387321002781391,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,118,0.0,0.4330041719022623,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010387028567492962,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,119,0.0,0.42737810539709786,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008069772273302078,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,120,0.0,0.42182513893663154,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.009698771871626377,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,121,0.0,0.4163443227246726,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.008882427588105202,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,122,0.0,0.4109347193058275,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.011184890754520893,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,123,0.0,0.40559540340515404,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.009550204500555992,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,124,0.0,0.4003254617699001,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008053496479988098,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,125,0.0,0.39512399301329765,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010370256379246712,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,126,0.0,0.38999010746038726,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010370983742177486,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,127,0.0,0.3849229269958451,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.011187784373760223,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,128,0.0,0.37992158491378775,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.009691892191767693,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,129,0.0,0.37498522576952775,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.010492579080164433,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,130,0.0,0.3701130052332562,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008856606669723988,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,131,0.0,0.36530408994562563,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010373606346547604,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,132,0.0,0.36055765737521017,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.009551286697387695,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,133,0.0,0.3558728956778169,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.011183496564626694,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,134,0.0,0.3512490035576255,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009571082890033722,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,135,0.0,0.34668519013013266,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.011186196468770504,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,136,0.0,0.3421806747868764,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.010486830025911331,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,137,0.0,0.3377346870619185,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.00967000238597393,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,138,0.0,0.3333464665000618,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008837606757879257,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,139,0.0,0.3290152625267794,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010353878140449524,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,140,0.0,0.32474033431983446,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009664030745625496,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,141,0.0,0.32052095068256753,0.02790105529129505,0.14527514576911926,0.4866666793823242,0.01120244525372982,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,142,0.0,0.31635638991883036,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.009541916660964489,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,143,0.0,0.312245939709545,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.009547188878059387,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,144,0.0,0.30818889699086655,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.011172940023243427,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,145,0.0,0.30418456783392883,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010364304296672344,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,146,0.0,0.30023226732615294,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009564733132719994,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,147,0.0,0.29633131945409746,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010362713597714901,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,148,0.0,0.29248105698783144,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010365956462919712,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,149,0.0,0.2886808213668089,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009674062952399254,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,150,0.0,0.2849299625872271,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010369689203798771,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,151,0.0,0.2812278390908475,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009675292298197746,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,152,0.0,0.277573817655262,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.010486979968845844,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,153,0.0,0.2739672732855847,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.010484546422958374,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,154,0.0,0.2704075891075505,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009666535072028637,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,155,0.0,0.2668941562620035,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.010358626022934914,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,156,0.0,0.26342637380075573,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009662228636443615,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,157,0.0,0.260003648583799,0.027806352823972702,0.14527514576911926,0.4866666793823242,0.012009724043309689,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,158,0.0,0.25662539517785243,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009662138298153877,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,159,0.0,0.2532910357562287,0.027835289016366005,0.14527514576911926,0.4866666793823242,0.009656980633735657,159.74667358398438,477.3066711425781,0.0
20260716,detection_only,160,0.0,0.25,0.027846775949001312,0.14527514576911926,0.4866666793823242,0.008827543817460537,159.74667358398438,477.3066711425781,0.0
20260716,detection_plus_rate,1,0.001070833206176758,2.0,0.023846177384257317,0.11661507189273834,0.4933333396911621,0.007761852815747261,215.0,574.0,0.12109375
20260716,detection_plus_rate,2,0.0025099420547485263,1.9740138000035972,0.023744873702526093,0.11661507189273834,0.4933333396911621,0.008050348609685898,215.0,574.0,0.12109375
20260716,detection_plus_rate,3,0.004624366760253906,1.9483652413023211,0.02292834036052227,0.11721716076135635,0.5133333206176758,0.008593302220106125,215.0,574.0,0.12109375
20260716,detection_plus_rate,4,0.007860360145568856,1.9230499368890603,0.020967574790120125,0.10942045599222183,0.5133333206176758,0.009620605036616325,215.0,574.0,0.12109375
20260716,detection_plus_rate,5,0.012527427673339853,1.898063556757526,0.021090218797326088,0.11334416270256042,0.5199999809265137,0.010975119657814503,215.0,574.0,0.12109375
20260716,detection_plus_rate,6,0.018565340042114277,1.8734018271616335,0.021068038418889046,0.11334416270256042,0.5400000214576721,0.011907285079360008,215.0,574.0,0.12109375
20260716,detection_plus_rate,7,0.02541496753692627,1.8490605298845093,0.021886790171265602,0.11601025611162186,0.5266666412353516,0.011510612443089485,215.0,574.0,0.12109375
20260716,detection_plus_rate,8,0.03221343517303468,1.8250355015169928,0.020998407155275345,0.11334416270256042,0.5400000214576721,0.010647834278643131,215.0,574.0,0.12109375
20260716,detection_plus_rate,9,0.03867669582366946,1.8013226327455147,0.021220099180936813,0.11334416270256042,0.5333333611488342,0.010082505643367767,215.0,574.0,0.12109375
20260716,detection_plus_rate,10,0.04496422767639161,1.777917867649229,0.021168703213334084,0.11334416270256042,0.5333333611488342,0.010048718191683292,215.0,574.0,0.12109375
20260716,detection_plus_rate,11,0.05134809970855714,1.7548172030062736,0.021214652806520462,0.11334416270256042,0.5333333611488342,0.01021005492657423,215.0,574.0,0.12109375
20260716,detection_plus_rate,12,0.05775979518890382,1.732016687609049,0.021831128746271133,0.11334416270256042,0.5199999809265137,0.01049391832202673,215.0,574.0,0.12109375
20260716,detection_plus_rate,13,0.06361858367919923,1.7095124215883912,0.021382303908467293,0.11334416270256042,0.5266666412353516,0.01028937567025423,213.13333129882812,570.7333374023438,0.11471354961395264
