visual_source,spectrum_scheme,packet_loss,clean_rate,policy,frames,mean_bits_per_frame,mean_utility,semantic_score,priority_detail_score,mean_visual_semantic_quality,mean_pred_boxes,action_summary_only_ratio,action_semantic_only_ratio,action_semantic_plus_roi_ratio,action_lowres_plus_semantic_ratio,action_jpeg_full_ratio
yolo_predictions,semantic_hard_rep3,0.0,0.923,semantic_only,548,4141.014598540146,1.086324475342893,0.6227508160197759,0.0,0.6278648898661439,54.61131386861314,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,spectrum_rule,548,48148.46820587291,2.3255056848808437,0.5719093113264272,0.5248423706735292,0.6278648898661439,54.61131386861314,0.0,0.051094890510948905,0.05291970802919708,0.8959854014598541,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,dqn,548,49439.6210730182,2.3560928518274222,0.5699221746839837,0.5300658992969915,0.6278648898661439,54.61131386861314,0.0,0.0,0.10401459854014598,0.8959854014598541,0.0
yolo_predictions,semantic_hard_rep3,0.0,0.923,oracle_policy,548,50341.60389833398,3.7887260839230463,0.9049672496351531,0.8533522199877848,0.6278648898661439,54.61131386861314,0.0,0.0,0.10218978102189781,0.8978102189781022,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,semantic_only,548,4141.014598540146,1.0354024217858653,0.5942162400361068,0.0,0.6278648898661439,54.61131386861314,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,spectrum_rule,548,43142.922139304006,1.4383206476839168,0.379463258714869,0.3125255362699075,0.6278648898661439,54.61131386861314,0.0,0.10218978102189781,0.04927007299270073,0.8485401459854015,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,dqn,548,43778.331011250455,1.4526598277093046,0.37258887889428777,0.3158538537432897,0.6278648898661439,54.61131386861314,0.0,0.060218978102189784,0.07481751824817519,0.864963503649635,0.0
yolo_predictions,semantic_hard_rep3,0.05,0.931,oracle_policy,548,45888.94862861008,2.307716157727227,0.5806835505509126,0.5046620157703515,0.6278648898661439,54.61131386861314,0.0,0.043795620437956206,0.09671532846715329,0.8594890510948905,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,semantic_only,548,4141.014598540146,0.98678828645135,0.5669644301442651,0.0,0.6278648898661439,54.61131386861314,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,spectrum_rule,548,14798.372187792816,1.0580523365922916,0.46655114600613057,0.1016347368809301,0.6278648898661439,54.61131386861314,0.0,0.6496350364963503,0.032846715328467155,0.3175182481751825,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,dqn,548,15346.160768394191,1.0641650998597694,0.45894451538015507,0.10310546107132003,0.6278648898661439,54.61131386861314,0.0,0.6131386861313869,0.072992700729927,0.31386861313868614,0.0
yolo_predictions,semantic_hard_rep3,0.1,0.9308,oracle_policy,548,16487.772052829994,1.678627705405511,0.7170939716751942,0.1645562607889959,0.6278648898661439,54.61131386861314,0.0,0.6113138686131386,0.07664233576642336,0.31204379562043794,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,semantic_only,548,4141.014598540146,0.8963462210076948,0.5162342830402207,0.0,0.6278648898661439,54.61131386861314,0.0,1.0,0.0,0.0,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,spectrum_rule,548,4269.4145627774105,0.8979861699948589,0.5144899680444558,0.001996233245896546,0.6278648898661439,54.61131386861314,0.0,0.9908759124087592,0.005474452554744526,0.0036496350364963502,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,dqn,548,4435.158747822015,0.901249553132728,0.5117886499231586,0.0036610091653483117,0.6278648898661439,54.61131386861314,0.0,0.9708029197080292,0.02737226277372263,0.0018248175182481751,0.0
yolo_predictions,semantic_hard_rep3,0.2,0.9308,oracle_policy,548,5511.692847067728,1.3796184338864699,0.7773738751066854,0.0069871292956083485,0.6278648898661439,54.61131386861314,0.0,0.9781021897810219,0.020072992700729927,0.0018248175182481751,0.0
